drug_id,dci,position
3244,Lévofloxacine,1
3245,lévofloxacine,1
3246,Amoxicilline,1
3246,Acide clavulanique,2
3247,Amoxicilline,1
3247,Acide clavulanique,2
3248,Amoxicilline,1
3248,Acide clavulanique,2
3249,Amoxicilline,1
3249,Acide clavulanique,2
3250,Amoxicilline,1
3250,Acide clavulanique,2
3251,Amoxicilline,1
3251,Acide clavulanique,2
3252,Amoxicilline,1
3252,Acide clavulanique,2
3253,Estradiol,1
3253,Noréthistérone,2
3254,Insuline asparte,1
3255,Repaglinide,1
3256,Repaglinide,1
3257,Repaglinide,1
3258,Prednisolone,1
3259,Prednisolone,1
3260,Insuline Aspart,1
3261,Insuline Asparte,1
3262,Irbésartan,1
3263,Irbesartan,1
3264,Irbesartan,1
3264,Hydrchlorothiazide,2
3265,Irbesartan,1
3265,Hydrchlorothiazide,2
3266,Irbesartan,1
3266,Hydrchlorothiazide,2
3267,Valsartan,1
3268,Valsartan,1
3269,Valsartan,1
3269,Hydrochlorothiazide,2
3270,Valsartan,1
3270,Hydrochlorothiazide,2
3271,Eptacog Alpha Active (R F Vii),1
3272,Eptacog Alpha Active (R F Vii),1
3273,Zolpidem,1
3274,Lévomépromazine,1
3275,Lévomépromazine,1
3276,Lévomépromazine,1
3277,Lévomépromazine,1
3278,Romiplostim,1
3279,Darolutamide,1
3280,Gabapentine,1
3281,Gabapentine,1
3282,Gabapentine,1
3283,Cyproheptadine,1
3284,Cyproheptadine,1
3285,Cyproheptadine,1
3286,"A base d'extraits de plantes : racine d'astragale, racine de sauge, racine de pivoine, rhizome de livèche, racine d'angélique de Chine, carthame des teinturiers, noyau de pêche, racine de polygala, rhizome d'acore odorant.",1
3287,Cyproheptadine,1
3287,Thiamine,2
3287,Pyridoxine,3
3287,Nicotinamide,4
3287,Riboflavine,5
3287,Acide ascorbique,6
3288,Cyproheptadine,1
3288,Vitamine B1,2
3288,vitamine B2,3
3288,Vitamine B6,4
3288,Vitamine C,5
3288,Vitamine PP,6
3289,Fénugrec + complexe vitaminé,1
3290,Ibuprofène,1
3291,Ibuprofène,1
3292,Ibuprofène,1
3293,Gluconate de zinc,1
3293,Gluconate de cuivre,2
3293,Gluconate de magnésium,3
3293,Fluorure de sodium,4
3293,Iodure de potassium,5
3293,Sélenite de sodium,6
3293,Molybdate de sodium,7
3293,Chlorure de sodium,8
3293,Gluconate ferreux,9
3294,Etonogestrel,1
3294,Ethinylestradiol,2
3295,Tadalafil,1
3296,Tadalafil,1
3297,Tadalafil,1
3298,Tadalafil,1
3299,Tadalafil,1
3300,Tadalafil,1
3301,Tadalafil,1
3302,Tadalafil,1
3303,"Facteur VIII de coagulation humain (ADNr), simoctocog alfa.",1
3305,Magnésium,1
3306,Olanzapine,1
3307,Olanzapine,1
3308,Olanzapine,1
3309,Olanzapine,1
3310,Olanzapine,1
3311,Oxyde de zinc,1
3312,Oxyde de zinc,1
3313,Ofloxacine,1
3314,Ofloxacine,1
3315,Ocrélizumab,1
3316,Immunoglobuline humaine normale,1
3317,Facteur VIII,1
3318,Facteur VIII,1
3319,"Facteur II de coagulation humain (prothrombine) (280-760 UI) , Facteur VII de coagulation humain (180-480 UI) , Facteur IX de coagulation humain (500 UI) , Facteur X de coagulation humain (360-600 UI) , Protéine C humaine (260-620 UI) , Protéine S humaine (240-640 UI)",1
3320,Glimépiride,1
3321,Glimépiride,1
3322,Glimépiride,1
3323,Glimépiride,1
3324,Glimépiride,1
3325,Glimépiride,1
3326,Glimépiride,1
3327,Glimépiride,1
3328,Chlorure de sodium (5%),1
3328,"Hyaluronate de sodium (0,15%)",2
3329,Oméprazole,1
3330,Oméprazole,1
3331,Oméprazole,1
3332,Oméprazole,1
3333,Oméprazole,1
3334,Oméprazole,1
3335,Oméprazole,1
3336,Oméprazole,1
3337,Oméprazole,1
3338,Omeprazole,1
3339,Nintédanib,1
3340,Nintédanib,1
3341,Céfixime,1
3342,Céfixime,1
3343,Céfixime,1
3344,Céfixime,1
3345,Céfixime,1
3346,Ofloxacine,1
3347,Hyaluronate de sodium,1
3348,Doxorubicine,1
3349,Dorzolamid,1
3349,Timolol,2
3350,Ésomeprazole,1
3351,Ésomeprazole,1
3352,Ésomeprazole,1
3353,Ésomeprazole,1
3354,Ésomeprazole,1
3355,Ésomeprazole,1
3356,Acides aminés,1
3356,Électrolytes,2
3356,Glucose,3
3356,Émulsion lipidique,4
3357,Acides aminés,1
3357,Électrolytes,2
3357,Glucose,3
3357,Émulsion lipidique,4
3358,Amoxicilline,1
3358,Acide clavulanique,2
3358,Cinéol,3
3359,Amoxicilline,1
3359,Acide clavulanique,2
3359,Cinéol,3
3360,Amoxicilline,1
3360,Acide clavulanique,2
3360,Cinéol,3
3361,Amlodipine,1
3362,Amlodipine,1
3363,Amlodipine,1
3364,Ofloxacine,1
3365,Ofloxacine,1
3366,Baricitinib,1
3367,Baricitinib,1
3368,Olanzapine,1
3369,Olanzapine,1
3370,OMEGA 3,1
3370,Acide folique,2
3370,Lipofer,3
3370,Iodure de potassium,4
3371,Oméprazole,1
3372,Oméprazole,1
3373,Oméprazole,1
3374,Oméprazole,1
3375,Oméprazole,1
3376,Oméprazole,1
3377,Oméprazole,1
3378,Oméprazole,1
3379,Oméprazole,1
3380,Oméprazole,1
3381,Oméprazole,1
3382,Oméprazole,1
3383,Oméprazole,1
3384,Oméprazole,1
3385,Oméprazole,1
3386,Oméprazole,1
3387,Oméprazole,1
3388,Oméprazole,1
3389,Iohexol,1
3390,IOHEXOL,1
3391,Iohexol,1
3392,IOHEXOL,1
3393,Somatropine,1
3394,Indacaterol,1
3395,Indacaterol,1
3396,Ondansetron,1
3397,Ondansetron,1
3398,Ondansétron,1
3399,Ondansétron,1
3400,Gemcitabine,1
3401,Gemcitabine,1
3402,Terbinafine,1
3403,Terbinafine,1
3404,Terbinafine,1
3405,Terbinafine,1
3406,Terbinafine,1
3407,Ondansétron,1
3408,Ondansétron,1
3409,Amorolfine,1
3410,Olopatadine,1
3411,Entécavir,1
3412,Entécavir,1
3413,Oméprazole,1
3414,Oméprazole,1
3415,Oméprazole,1
3416,Macitentan,1
3417,Prednisolone,1
3418,Dexamethasone,1
3419,Spiramycine,1
3419,Métronidazole,2
3420,Prednisolone,1
3421,Prednisolone,1
3422,Désogestrel,1
3423,Cefpodoxime,1
3424,Cefpodoxime,1
3425,Cefpodoxime,1
3426,Céfaléxine,1
3427,Céfaléxine,1
3428,Céfaléxine,1
3429,Vitamine,1
3429,extrait de fenugrec,2
3430,Vitamine,1
3430,Extrait de fenugrec,2
3431,Ganirelix,1
3432,Magnésium,1
3432,Pyridoxine,2
3433,Cefixime,1
3434,Cefixime,1
3435,Cefixime,1
3436,"Fenugrec, gelée royale plus 11 vitamines",1
3437,"Fénugrecn, gentiane et 14 vitamines et minéraux",1
3438,Isotrétinoïne,1
3439,Isotrétinoïne,1
3440,Isotrétinoïne,1
3441,Amlodipine,1
3442,Amlodipine,1
3444,Extrait fluide peptoné de foie et de cœur d’Anas barbariae dynamisé à la 200e K,1
3445,Lactulose,1
3446,Hydroxyde de magnésium,1
3448,Amoxicilline,1
3449,Amoxicilline,1
3450,Calcium,1
3450,magnésium,2
3451,Calcium,1
3451,Magnésium,2
3451,Vitamine D3,3
3451,Zinc,4
3452,Calcium,1
3452,Magnésium,2
3452,Zinc,3
3452,Vitamine,4
3452,Vitamine D3,5
3453,Olopatadine,1
3454,Olopatadine,1
3455,Phenazone,1
3455,Lidocaine,2
3456,Rifamycine,1
3457,Vitamine B6,1
3457,Vitamine B9,2
3457,Vitamine B12,3
3457,Vitamine C,4
3457,Lipozinc,5
3457,Magnésium marin,6
3457,Inositol,7
3458,Estriol,1
3459,Choriogonadotropine alfa,1
3460,Inositol+Ac folique+Vit D,1
3461,Myo inositol,1
3461,acide folique,2
3462,Oxaliplatine,1
3463,Oxaliplatine,1
3465,Rivaroxaban,1
3466,Rivaroxaban,1
3467,Rivaroxaban,1
3468,Rivaroxaban,1
3469,Rivaroxaban,1
3470,Piroxicam,1
3471,Piroxicam,1
3472,Ofloxacine,1
3473,Ofloxacine,1
3474,Oxaliplatine,1
3475,Oxaliplatine,1
3476,Ceftriaxone,1
3477,Ceftriaxone,1
3479,Salmétérol xinafoate,1
3479,Fluticasone propionate.,2
3480,Magnésium,1
3480,Pyridoxine,2
3481,Magnésium (300MG),1
3482,Marine magnésium,1
3483,Triple complexe de magnésium,1
3484,Sémaglutide,1
3485,Sémaglutide,1
3486,Sémaglutide,1
3487,Cétirizine,1
3488,Cétirizine,1
3489,Cétirizine,1
3490,Oméprazole,1
3490,Bicarbonate de soude,2
3491,Oméprazole,1
3491,Bicarbonate de soude,2
3492,Dexaméthasone,1
3493,Paclitaxel,1
3494,Paclitaxel,1
3495,Paclitaxel,1
3496,Paclitaxel,1
3497,Paracétamol,1
3497,Caféine,2
3498,Paracétamol,1
3498,Caféine,2
3500,Paroxétine,1
3501,Paroxétine,1
3502,Choline salicylate,1
3502,Cétalkonium,2
3503,Pantoprazole,1
3504,Pantoprazole,1
3505,Pantoprazole,1
3506,Pantoprazole,1
3507,Pantoprazole,1
3508,Paracétamol,1
3509,Paracétamol,1
3510,Paracétamol,1
3511,Paracétamol,1
3512,Paracétamol,1
3513,Paracétamol,1
3514,Paracétamol,1
3515,Paracétamol,1
3516,Paracetamol,1
3517,Paracétamol,1
3518,Paracétamol,1
3519,Paracétamol,1
3520,Paracétamol,1
3521,Paracétamol,1
3522,Paracetamol,1
3522,Acide Ascorbique,2
3523,Paracetamol,1
3523,Acide Acetylsalicylique,2
3523,Cafeine,3
3524,Paracetamol,1
3524,Acide Acetylsalicylique,2
3524,Cafeine,3
3525,Paroxétine,1
3526,Paroxetine,1
3527,Bromhexine,1
3527,Sulfogaiacolate,2
3528,Bromhexine,1
3528,Sulfogaiacolate,2
3529,Vitamine C,1
3529,cuivre,2
3529,zinc,3
3529,extraits de plantes,4
3530,Clopidogrel,1
3531,Pemetrexed,1
3532,Pemetrexed,1
3533,Pemetrexed,1
3534,Pémétrexed,1
3535,Pémétrexed,1
3536,Pémétrexed,1
3537,Pémétrexed,1
3538,PEMBROLIZUMAB,1
3539,Flucloxacilline,1
3540,Flucloxacilline,1
3541,Flucloxacilline,1
3542,Flucloxacilline,1
3543,Benzylpenicilline benzathine,1
3544,Benzylpenicilline benzathine,1
3545,Mésalazine,1
3546,Mésalazine,1
3547,Mésalazine,1
3548,"Vaccin Diphtérique, Tétanique, Coquelucheux Acellulaire, Poliomyélitique Inactivé, Adsorbé Et Vaccin Haemophilus Influenzae Type B Conjugué",1
3549,Indapamide,1
3550,"Gonadotropines, préparations composées",1
3551,Cyproheptadine,1
3552,Bupivacaïne,1
3553,Bupivacaïne,1
3554,Dompéridone,1
3555,Dompéridone,1
3556,Glucose (glucose 11%),1
3556,Acides aminés et électrolytes (Vamin 18 Novum),2
3556,Emulsion lipidique (Intralipide 20%),3
3557,Glucose (glucose 11%),1
3557,Acides aminés et électrolytes (Vamin 18 Novum),2
3557,Emulsion lipidique (Intralipide 20%),3
3558,Acides aminés,1
3558,Électrolytes,2
3558,Glucose,3
3558,Émulsion lipidique,4
3559,Pertuzumab,1
3560,Serenoa repens,1
3561,Cyproheptadine,1
3562,Cyproheptadine,1
3563,Cyproheptadine,1
3564,Amlodipine,1
3565,Amlodipine,1
3566,Cyproheptadine,1
3566,Vitamines,2
3567,Cyproheptadine,1
3567,Vitamines,2
3568,Econazole,1
3569,Econazole,1
3570,Econazole,1
3572,Vincristine,1
3573,Diclofenac,1
3574,Benzalkonium,1
3575,Fluorouracile,1
3576,Promethazine,1
3577,Promethazine,1
3578,Phényléphrine,1
3579,PHENYLEPHRINE,1
3580,Pertuzumab,1
3580,Trastuzumab,2
3581,Pertuzumab,1
3581,Trastuzumab,2
3582,"Valériane, passiflore, magnésium,",1
3583,Mémantine,1
3584,Mémantine,1
3585,GLUCOSE -1 PHOSPHATE DISODIQUE TERAHYDRATE,1
3586,Dexamethasone,1
3587,Dexamethasone,1
3588,Serum physiologique,1
3589,Sérum physiologique,1
3592,Insaponifiable d'huile d'avocat- soja,1
3593,Insaponifiable d'huile d'avocat- soja,1
3594,Ethinylestradiol,1
3594,Drospirenone,2
3595,Amlodipine,1
3596,Amlodipine,1
3597,Amlodipine,1
3598,Amlodipine,1
3599,Pinaverium,1
3600,Pipotiazine,1
3601,Piroxicam,1
3602,Piroxicam,1
3603,Piroxicam,1
3604,Piroxicam,1
3605,Infusion de plantain,1
3606,Hydroxychloroquine,1
3607,Gélatine fluide modifiée,1
3608,Extrait sec de pollen,1
3608,Pin maritime,2
3609,Clopidogrel,1
3610,Clopidogrel,1
3611,Amoxicilline,1
3612,Amoxicilline,1
3614,Pemetrexed,1
3615,Paracetamol,1
3616,METRONIDAZOLE,1
3617,Polatuzumab vedotin,1
3618,Néomycine,1
3618,Polymixine,2
3618,Dexaméthasone,3
3619,Complexe d'hydroxyde de fer (III),1
3619,POLYMALTOSE,2
3620,Néomycine,1
3620,Polymyxine B,2
3620,Nystatine,3
3621,Néomycine,1
3621,Polymyxine B,2
3621,Nystatine,3
3622,Chlorpromazine,1
3623,Chlorpromazine,1
3624,Repaglinide,1
3625,Repaglinide,1
3626,Répaglinide,1
3627,Répaglinide,1
3628,Olanzapine,1
3629,Olanzapine,1
3630,Olanzapine,1
3631,Acide méfénamique,1
3632,Acide méfénamique,1
3633,Bibrocathol,1
3634,Potassium,1
3635,Dabigatran étexilate,1
3636,Dabigatran étexilate,1
3637,Dabigatran étexilate,1
3638,Dabigatran étexilate,1
3639,Pravastatine,1
3639,Fénofibrate,2
3640,Oméprazole,1
3641,Oméprazole,1
3642,Oméprazole,1
3643,Oméprazole,1
3644,Prednisolone,1
3645,Prednisolone,1
3646,Vitamines,1
3646,minéraux,2
3647,Dapoxétine,1
3648,Dapoxétine,1
3649,Dapoxétine,1
3650,Dapoxétine,1
3651,Perindopril,1
3651,Indapamide,2
3652,Perindopril,1
3652,Indapamide,2
3653,Périndopril,1
3653,Indapamide,2
3654,"Veegum bentonite, gomme xanthane, monostéarate de glycérol, phosphate de potassium, phosphate dipotassique, glycérine, huile de sésame, eau, tocophérols mélangés, huile de menthe verte, conservateurs (phénoxyéthanol, caprylyl glycol, sorbate de potassium).",1
3655,"Veegum bentonite, gomme xanthane, monostéarate de glycérol, phosphate de potassium, phosphate dipotassique, glycérine, huile de sésame, eau, tocophérols mélangés, huile de menthe verte, conservateurs (phénoxyéthanol, caprylyl glycol, sorbate de potassium).",1
3656,Vaccin pneumococcique polyosidique conjuqué adsorbé,1
3657,Losartan,1
3658,Losartan,1
3659,Losartan,1
3660,Enalapril,1
3661,Enalapril,1
3662,Articaïne,1
3662,Adrénaline,2
3663,Articaïne,1
3663,Adrénaline,2
3664,Méquitazine,1
3665,Méquitazine,1
3666,Méquitazine,1
3667,Norethisterone,1
3668,Pyridoxine (Vitamine B6),1
3668,Thiamine (Vitamine B1),2
3668,Cyanocobalamine (Vitamine B12),3
3669,"Vaccin contre rougeole, oreillons et rubéole",1
3670,Ramipril,1
3671,Ramipril,1
3672,Ramipril,1
3673,Rispéridone,1
3674,Rispéridone,1
3675,Rispéridone,1
3676,Rispéridone,1
3677,Rispéridone,1
3678,Rispéridone,1
3679,3 souches probiotiques + 1 prébiotique,1
3680,3 souches probiotiques + 1 prébiotique,1
3681,Saccharomyces boulardii,1
3682,Probiotiques,1
3682,Prébiotiques,2
3682,Vitamine D3,3
3683,Probiotiques,1
3684,Ibuprofène,1
3685,Kétoprofène,1
3686,Kétoprofène,1
3687,Kétoprofène,1
3688,Kétoprofène,1
3689,Kétoprofène,1
3690,Kétoprofène,1
3691,Ciprofloxacine,1
3692,Ciprofloxacine,1
3693,Oméprazole,1
3694,Oméprazole,1
3695,Oméprazole,1
3696,Diltiazem chlorhydrate,1
3697,Diltiazem chlorhydrate,1
3698,Tacrolimus,1
3699,Progestérone,1
3700,Dompéridone,1
3701,Dompéridone,1
3702,Denosumab,1
3703,Clomifene,1
3704,Magnésium,1
3705,Cimicifuga racemosa,1
3706,Cimicifuga racemosa,1
3707,Vitex Agnus - Castus,1
3708,Propofol,1
3709,Extrait de lierre grimpant,1
3710,Extrait de lierre grimpant,1
3711,Néostigmine,1
3712,Bicalutamide,1
3713,Bicalutamide,1
3714,Protamine,1
3715,Cefepime,1
3716,Cefepime,1
3717,Oméprazole,1
3718,Oméprazole,1
3719,Propofol,1
3720,Magnésium,1
3720,vitamine B6,2
3721,"Extrait d’Aloè Vera, de Lavande, de Calendula, de Camomille et de Poivre de Cayenne.",1
3722,Sertraline,1
3723,Budésonide,1
3724,Acide benzoique,1
3724,Guaifenesine,2
3724,Terpine,3
3724,Cineole,4
3724,Extrait fluide d'Ipéca,5
3725,Extrait de séné,1
3725,Extrait de rhubarbe,2
3725,Charbon végétal,3
3726,Extrait de séné,1
3726,Extrait de rhubarbe,2
3726,Charbon végétal,3
3727,FOLLITROPINE ALFA,1
3728,FOLLITROPINE ALFA,1
3730,Allopurinol,1
3731,Bismuth subcitrate potassique (140 mg),1
3731,Métronidazole (125 mg),2
3731,Tétracycline chlorhydrate (125 mg),3
3732,Ceftazidime,1
3733,Pristinamycine,1
3734,Alginate de sodium,1
3734,Bicarbonate de sodium,2
3735,Quétiapine,1
3736,Quétiapine,1
3737,Quétiapine,1
3738,Quétiapine,1
3739,Quétiapine,1
3740,Quétiapine,1
3741,Quétiapine,1
3742,Quétiapine,1
3743,Quétiapine,1
3744,Quétiapine,1
3745,Chamomilla vulgaris,1
3745,Gelsemium,2
3745,Hyoscyamus niger,3
3745,Kalium bromatum,4
3745,Passiflora incarnata,5
3745,Stramonium,6
3746,Ofloxacine,1
3747,Ofloxacine,1
3748,Méthotrexate,1
3749,Méthotrexate,1
3750,Méthotrexate,1
3751,Méthotrexate,1
3752,Méthotrexate,1
3753,Esoméprazole,1
3754,Esoméprazole,1
3755,Esoméprazole,1
3756,Esoméprazole,1
3757,Esoméprazole,1
3758,Esoméprazole,1
3759,Ramipril,1
3760,Ramipril,1
3761,Rabéprazole,1
3762,Rabéprazole,1
3763,Rabéprazole,1
3764,Rabéprazole,1
3765,Acide zoledronique,1
3766,Bosentan,1
3767,Bosentan,1
3768,Olanzapine,1
3769,Olanzapine,1
3770,Olanzapine,1
3771,Olanzapine,1
3772,Ropinirole,1
3773,Ropinirole,1
3774,Ropinirole,1
3775,Ropinirole,1
3776,Simvastatine,1
3777,Alfentanil,1
3778,Rosuvastatine,1
3779,Rosuvastatine,1
3780,Rosuvastatine,1
3781,Méloxicam,1
3782,Méloxicam,1
3783,Méloxicam,1
3784,Méloxicam,1
3785,Pantoprazole,1
3786,Pantoprazole,1
3787,Cariprazine,1
3788,Cariprazine,1
3789,Cariprazine,1
3790,Cariprazine,1
3791,Interféron bêta 1 a,1
3792,Coenzyme Q10,1
3792,NADH (Co-E1),2
3792,sérine,3
3792,vitamine C,4
3793,Coenzyme Q10,1
3793,NADH (Co-E1),2
3793,sérine,3
3793,vitamine C,4
3794,Erythropoïétine bêta,1
3795,Epoétine,1
3796,Epoétine,1
3797,Epoétine,1
3798,Epoétine,1
3799,Tadalafil,1
3800,Tadalafil,1
3801,Tadalafil,1
3802,Tadalafil,1
3803,Tadalafil,1
3804,Simvastatine,1
3805,Simvastatine,1
3806,Moroctocog alfa,1
3808,Minoxidil,1
3809,Magnésium (150 MG),1
3809,vitamine B6,2
3810,Magnésium (300 MG),1
3810,vitamine B6,2
3811,Magnésium (375 MG),1
3811,vitamine B6,2
3812,Magnésium (375 MG),1
3812,vitamine B6,2
3813,Paracetamol,1
3813,Thiocolchicoside,2
3814,Lénalidomide,1
3815,Lénalidomide,1
3816,Lénalidomide,1
3817,Lénalidomide,1
3818,Lénalidomide,1
3819,Lénalidomide,1
3820,Lénalidomide,1
3821,Lénalidomide,1
3822,Lénalidomide,1
3823,Lénalidomide,1
3824,Lénalidomide,1
3825,Lénalidomide,1
3826,Lénalidomide,1
3827,Lénalidomide,1
3829,Pemetrexed,1
3830,Elétriptan,1
3831,Elétriptan,1
3832,Infliximab,1
3833,Infliximab,1
3834,Infliximab,1
3835,Evolocumab,1
3836,Polystyrène sulfonate de calcium,1
3837,Polystyrène sulfonate de sodium,1
3838,"Hydrocolloïde, arginine, eau purifiée, macrogol, acide gras à chaîne ramifiée (BCFA), parahydroxybenzoate de méthyle (E218), parahydroxybenzoate de propyle (E216), EDTADiSodium.",1
3839,Trétinoïne,1
3840,Trétinoïne,1
3841,Rocuronium,1
3842,Sildénafil,1
3844,Lénalidomide,1
3845,Aciclovir,1
3846,Aciclovir,1
3847,Aciclovir,1
3848,Aciclovir,1
3849,Rivaroxaban,1
3850,Rivaroxaban,1
3851,Rivaroxaban,1
3852,Rivaroxaban,1
3853,Rivaroxaban,1
3854,Rivaroxaban,1
3855,Rivaroxaban,1
3856,Rivaroxaban,1
3857,Rivaroxaban,1
3858,Cholécalciférol,1
3859,Immunoblobuline humaine anti-D,1
3860,Carbocistéine,1
3861,Carbocistéine,1
3862,Carbocistéine,1
3863,Maléate de chlorphénamine,1
3863,Paracetamol,2
3863,Acide ascorbique,3
3864,Paracetamol,1
3864,Pseudoephedrine,2
3865,Paracetamol,1
3865,VitamineC,2
3865,Ibuprofene,3
3865,Pseudoephedrine,4
3865,Cafeine,5
3865,Chlorphenamine,6
3866,Piroxicam,1
3867,Piroxicam,1
3868,Piroxicam,1
3869,Riluzole,1
3870,Chlorure de sodium,1
3870,Chlorure de potassium,2
3870,Chlorure de calcium,3
3870,Lactate de sodium,4
3871,Chlorure de sodium,1
3871,Chlorure de potassium,2
3871,Chlorure de calcium,3
3871,Lactate de sodium,4
3872,Desloratadine,1
3873,Desloratadine,1
3874,Desloratadine,1
3875,Desloratadine,1
3876,Béclométasone,1
3877,Paracetamol,1
3877,Acide ascorbique,2
3877,Phéniramine,3
3878,Paracetamol,1
3878,Acide ascorbique,2
3878,Phéniramine,3
3879,Paracetamol,1
3879,Acide ascorbique,2
3879,Phéniramine,3
3880,Paracetamol,1
3880,Chlorphenamine,2
3880,Salicylamide,3
3880,Phenylephrine,4
3880,Cafeine,5
3880,Acide Ascorbique,6
3881,Upadacitinib,1
3881,Upadacitinib hémihydrate,2
3882,Furoate de mométasone,1
3883,Isosorbide,1
3884,Rispéridone,1
3885,Rispéridone,1
3886,Rispéridone,1
3887,Rispéridone,1
3888,Rispéridone,1
3889,Rispéridone,1
3890,Rispéridone,1
3891,Rispéridone,1
3892,Rispéridone,1
3893,Rivaroxaban,1
3894,Rivaroxaban,1
3895,Rivaroxaban,1
3896,Rivaroxaban,1
3897,Rivaroxaban,1
3898,Rivaroxaban,1
3899,Rivaroxaban,1
3900,Rivaroxaban,1
3901,Rivastigmine,1
3902,Rivastigmine,1
3903,Clonazépam,1
3904,Magnésium marin 625 MG,1
3904,Extrait sec de Mélisse,2
3904,Vitamine B6,3
3905,Magnésium marin 625 MG,1
3905,Extrait sec de Mélisse,2
3905,Vitamine B6 2,3
3906,Arginine,1
3906,Acide malique,2
3907,Rocuronium,1
3908,Spiramycine,1
3908,Métronidazole,2
3909,Roxithromycine,1
3910,Roxithromycine,1
3911,Montélukast,1
3912,Montélukast,1
3913,Méropéneme,1
3914,Ropivacaïne,1
3915,Ropivacaïne,1
3916,Ropivacaïne,1
3917,Ropivacaïne,1
3918,Ropivacaïne,1
3919,Ropivacaïne,1
3920,Losartan,1
3921,Losartan,1
3922,Rosuvastatine,1
3923,Rosuvastatine,1
3924,Rosuvastatine,1
3925,Rosuvastatine,1
3926,Rosuvastatine,1
3927,Rosuvastatine,1
3928,Rosuvastatine,1
3929,Rosuvastatine,1
3930,"VACCIN : ROTAVIRUS HUMAIN (SOUCHE RIX4414) (VIVANT, ATTENUE)",1
3932,Spiramycine,1
3933,Spiramycine,1
3934,Spiramycine,1
3935,Piroxicam,1
3936,Piroxicam,1
3937,Piroxicam,1
3938,Nifuroxazide,1
3939,Nifuroxazide,1
3940,Nifuroxazide,1
3941,Rosuvastatine,1
3942,Rosuvastatine,1
3943,Métronidazole,1
3944,Amivantamab,1
3945,Insuline dégludec et insuline asparte,1
3946,Insuline dégludec et insuline asparte,1
3947,Piroxicam,1
3948,Piroxicam,1
3949,Piroxicam,1
3950,Escitalopram,1
3951,Escitalopram,1
3952,Escitalopram,1
3953,Escitalopram,1
3954,Escitalopram,1
3955,Escitalopram,1
3956,Escitalopram,1
3957,Prednisolone,1
3958,Fluticasone,1
3958,Salmeterol,2
3959,Fluticasone,1
3959,Salmeterol,2
3960,Fluticasone,1
3960,Salmeterol,2
3961,Sulfasalazine,1
3962,Salbutamol,1
3963,Mésalazine,1
3964,Mésalazine,1
3965,Granisétron,1
3966,Amoxicilline,1
3966,Acide clavulanique,2
3967,Amoxicilline,1
3967,Acide clavulanique,2
3968,Amoxicilline,1
3968,Acide clavulanique,2
3969,Amoxicilline,1
3969,Acide clavulanique,2
3970,Amoxicilline,1
3970,Acide clavulanique,2
3971,Amoxicilline,1
3971,Acide clavulanique,2
3972,Amoxicilline,1
3972,Acide clavulanique,2
3973,Arginine,1
3974,Concentré de jus de pruneau,1
3974,Manne,2
3974,Mélisse,3
3974,Mauve,4
3974,Camomille,5
3974,orange douce,6
3974,Fenouil,7
3975,Mepivacaine,1
3976,MEPIVACAINE,1
3978,Escitalopram,1
3979,Escitalopram,1
3980,Secnidazole,1
3981,Acebutolol,1
3982,Acebutolol,1
3983,Tramadol,1
3983,Paracetamol,2
3984,Extrait de Valériane officinalis,1
3984,Extrait de Melisa officinalis,2
3984,Extrait de Humulus lupulus,3
3985,Extrait de Valériane officinalis,1
3985,Extrait de Melisa officinalis,2
3985,Extrait de Humulus lupulus,3
3986,Aconitum napellus,1
3986,Belladonna,2
3986,Calendula officinalis,3
3986,Chelidonium majus,4
3986,Valeriana officinalis,5
3986,Viburnum opulus,6
3987,Acide acétylsalicylique,1
3987,Acide ascorbique,2
3988,Glycopyrronium,1
3989,Insuline glargine,1
3990,Insuline glargine,1
3991,Extrait de Séné,1
3991,Vitamine C,2
3992,Ciprofloxacine,1
3993,Ciprofloxacine,1
3994,Ciprofloxacine,1
3995,Articaïne,1
3995,Adrenaline,2
3996,Articaïne,1
3996,Adrenaline,2
3997,Polyvidone iodée,1
3999,Fluoxétine,1
4000,Fluoxétine,1
4001,"PureCyTonin® Complex PI + PureCyTonin® Complex GC (extraits cytoplasmiques spécifiques, standardisés, et purifiés de pollens), agents de charge: isomalt, cellulose microcristalline; huile de coton hydrogénée, acétate de d-alphatocophérol (vitamine E), agents d’enrobage: shellac, talc; antiagglomérant : dioxyde de silicium.",1
4002,Fluticasone,1
4002,Salmeterol,2
4003,Fluticasone,1
4003,Salmeterol,2
4004,Fluticasone,1
4004,Salmeterol,2
4005,Fluticasone,1
4005,Salmeterol,2
4006,Salmétérol,1
4006,flucticasone,2
4007,Escitalopram,1
4008,Quétiapine,1
4009,Quétiapine,1
4010,Quétiapine,1
4011,Quétiapine,1
4012,Sertraline,1
4013,Sertraline,1
4014,Sertraline,1
4015,Sertraline,1
4016,Sertraliline,1
4017,Sertraline,1
4018,Sevoflurane,1
4019,Morphine,1
4020,"VACCIN ZONA ( RECOMBINANT , AVEC ADJUVANT )",1
4021,Dexpanthénol,1
4021,Alcool polyvinylique,2
4022,Pramipexole,1
4023,Pramipexole,1
4024,Pramipexole,1
4025,Pramipexole,1
4026,Sitagliptine,1
4026,Metformine,2
4027,Sitagliptine,1
4028,Souche bacile de calmette - Guérin,1
4029,Simvastatine,1
4030,Simvastatine,1
4031,Lévosimendan,1
4032,Lait infantile,1
4036,Golimumab,1
4037,Simvastatine,1
4038,Simvastatine,1
4039,Montelukast,1
4040,Montelukast,1
4041,Montelukast,1
